Data Source,Indicadores del desarrollo mundial,...3,...4,...5,...6,...7,...8,...9,...10,...11,...12,...13,...14,...15,...16,...17,...18,...19,...20,...21,...22,...23,...24,...25,...26,...27,...28,...29,...30,...31,...32,...33,...34,...35,...36,...37,...38,...39,...40,...41,...42,...43,...44,...45,...46,...47,...48,...49,...50,...51,...52,...53,...54,...55,...56,...57,...58,...59,...60,...61,...62,...63,...64,...65,...66
Asia meridional (BIRF y la AIF),TSA,"Importaciones de bienes, servicios e ingresos primario (balanza de pagos, US$ a precios actuales)",BM.GSR.TOTL.CD,,,,,,,,,,,,,,,,11814977797.262836,11164096237.174635,12908545812.623087,17116237130.100681,22639709881.868248,30591363260.802361,31527814954.628769,32003879893.26017,32057771852.444557,34115105373.285748,35088010170.276634,36420260418.799812,39708219301.471779,45058900260.368217,49252966879.522659,53488905138.333405,52915679295.639572,58001993187.290428,59700938406.806267,69592256577.245697,86687506407.459091,94596147240.467941,97238338280.782364,97107349490.600601,101548813509.38815,116822917349.76299,113953030973.25179,117992366320.57777,142315384076.76447,192147372661.70975,258772205393.76773,315812371467.18842,384205605095.6676,508823501378.9184,437566992989.46063,570650710462.96558,711231401079.49353,747003605906.55603,736517785495.45764,741843409298.12427,678353624039.65698,671730551484.79639,789577499054.41711,895159350384.92603,858625354908.19824,706921146099.59717,
África al sur del Sahara (BIRF y la AIF),TSS,"Importaciones de bienes, servicios e ingresos primario (balanza de pagos, US$ a precios actuales)",BM.GSR.TOTL.CD,,,,,,,,,,,,,,,,,,49499852794.495209,56877699964.319977,65477637207.514709,90372007480.810745,98380506798.641388,82270169927.934006,71603108210.133743,66714893318.068375,60940648548.186638,58230885559.41964,68308973190.030792,75859993946.824631,77072320958.353226,87126341826.517731,88918205486.918289,91406190275.97493,92297242479.75325,97617533169.17421,102829144113.25769,107239079386.2513,112113036079.61369,111690597804.29591,121655084691.92264,121355119213.23512,126850195091.4221,130466610120.60564,164135556724.32571,198557181688.28793,249072641130.52209,296113572448.01263,377642818914.52899,466917874362.86285,390819006404.51111,473523087750.0896,568110633279.62634,575907004191.34558,596094050236.8512,602655609837.76099,518553363219.9538,448947897629.83771,494149520274.30591,555799670749.2417,576915275377.13171,471705061991.36243,
Trinidad y Tobago,TTO,"Importaciones de bienes, servicios e ingresos primario (balanza de pagos, US$ a precios actuales)",BM.GSR.TOTL.CD,,,,,,,,,,,,,,,,980229678.89037502,1165537324.230263,1420208333.9250829,1609041667.337091,2215791667.5899148,2972291667.9051237,3021375001.2589021,3651041668.1879277,3498166668.1242313,3020500000.0000038,2625224489.795918,2130388888.888891,1842861111.1111121,1840390243.902437,1895105882.3529389,1863105882.3529401,2235388235.294117,2035364705.8823571,1785334968.71981,1943432516.422483,2577038692.905138,2742218063.3878698,3675636968.95261,3659522816.2486467,3474100000,4403400233.0710125,4594400245.6463146,4589000000,5033000000,5713600000,7131200000,8071700000,9282300000,11415000000,8660600000,8249700000,14162411143.860231,14628846849.95121,13909775472.336411,12766942400.29138,11222301138.640997,10688186679.632553,9923713908.5799236,10407774374.50342,9185828698.4432602,7078384256.7397251,
Túnez,TUN,"Importaciones de bienes, servicios e ingresos primario (balanza de pagos, US$ a precios actuales)",BM.GSR.TOTL.CD,,,,,,,,,,,,,,,,,1921753838.077668,2123790656.5422349,2383636533.1952319,3245071816.5761247,4118984668.929162,4432931417.3458014,4178182210.014914,3918872470.0569139,3912036045.8657103,3605769951.2785401,3751751352.5426698,3940084171.7828474,4758661893.497448,5372261748.5307512,6590891840.6072159,6345303705.5730104,7881882938.2278719,7794834328.22188,8316905092.411397,9646312450.4361591,9554058334.5461407,9635518314.5077133,10020856659.860811,10169234335.813187,10299242470.300732,11391504557.025841,11420636781.39366,13015942825.728458,15597928487.313999,16495414022.557381,18319640878.270462,23062557312.227299,29235031144.957542,23317694543.704071,26594872153.136761,28234813595.842201,28471244804.643879,28642083720.166912,28759450424.845753,23717581087.108932,22759097469.002647,23987765688.12838,26152507367.20142,24892949234.94606,21204979213.767879,
Turquía,TUR,"Importaciones de bienes, servicios e ingresos primario (balanza de pagos, US$ a precios actuales)",BM.GSR.TOTL.CD,,,,,,,,,,,,,,,4133000000,5103000000,5690000000,6540000000,5185000000,6192000000,9251000000,10513000000,11157000000,11629000000,13182000000,14346000000,14226000000,17646000000,18448000000,21367000000,28949000000,27763000000,30204000000,37483000000,30460000000,44806000000,53261000000,60577000000,60103000000,53638000000,67873000000,51943000000,60295000000,81322000000,109884000000,132890000000,157951000000,191673000000,227299000000,165074000000,208733000000,264393000000,260689000000,288689000000,280864000000,243566000000,232916000000,271056000000,266163000000,246794000000,245754000000,304059000000
Tuvalu,TUV,"Importaciones de bienes, servicios e ingresos primario (balanza de pagos, US$ a precios actuales)",BM.GSR.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26439640.495334081,18655701.78208442,20853465.400159992,25347050.591589127,20882504.820808757,22189706.723686177,32420631.468159672,40274003.742248334,51913500.108766481,54667656.816901691,67479572.256758362,54382515.330579244,48960067.985152103,50137128.815154403,82522172.439469621,60846438.079330347,57667680.141429245,59838845.234327026,74716699.022810295,,
Tanzanía,TZA,"Importaciones de bienes, servicios e ingresos primario (balanza de pagos, US$ a precios actuales)",BM.GSR.TOTL.CD,,,,,,,,,,,,,,,,,722354366.73689997,842541256.03509998,1262569615.2466002,1218505164.9817998,1411684328.2840002,1345565134.0576999,1172742150.7449,899137584.87419999,1024419808.4549999,1178366090.6104,1241242752.8646002,1389532137.9101,1484817119.8053999,1525062930.1409998,1664968720.5079,1722469655.5634,1913276904.0814002,2193866281.6651998,1966013146.2797999,2281399238.9222002,2271875880.0641999,2129947845.4064999,2490253796.5354996,2358602929.4102998,2230404133.4225001,2585775010.2330599,2309273079.9415503,2940859325.6034598,3769210867.8378582,4640883561.5486164,5216716804.1283436,6663760215.2038889,9111156439.9220009,8015017076.6040468,9792036452.3580437,12865548214.808041,13383113016.521683,14353435281.299026,14213921054.207262,13306744913.288982,11693699427.477339,10652604349.97661,11194186359.121067,11801723773.95208,10188539220.56517,
Uganda,UGA,"Importaciones de bienes, servicios e ingresos primario (balanza de pagos, US$ a precios actuales)",BM.GSR.TOTL.CD,,,,,,,,,,,,,,,,,,,,,449769699.299945,397898567.40994298,524296624.459943,543437297.72005701,405956286.93000001,389202147.10000002,530267054.180053,711810296.98000002,783910146.64999998,848820589.13999999,734100000,695600000,757900000,836700000,1221500000,1602820000,1740700000,1767160000,1954360000,1570800000,1574000000,1649200884.706712,1683991359.091315,1736630327.936085,2235303246.9193258,2643536130.8953829,3287270079.9525189,4264158964.3135996,5680655162.8566608,5638780553.9442377,6499961834.8534393,7878152826.6051254,8278141531.7912817,8019222763.1232138,8366279617.1580858,7800014761.6422501,7178315946.9001217,8129972488.7834005,9734877890.8669796,10550455281.439634,10951754101.671352,
Ucrania,UKR,"Importaciones de bienes, servicios e ingresos primario (balanza de pagos, US$ a precios actuales)",BM.GSR.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17809000000,17959000000,20523000000,22693000000,18791000000,15214000000,18007000000,20216000000,20932000000,26865000000,35515000000,43695000000,54479000000,73858000000,103807000000,61101000000,76332000000,103078000000,110909000000,108153000000,77076000000,52216000000,58399000000,70379000000,81136000000,87438000000,71714000000,103099000000
Ingreso mediano alto,UMC,"Importaciones de bienes, servicios e ingresos primario (balanza de pagos, US$ a precios actuales)",BM.GSR.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,299524095336.19769,271490065699.17194,288096259814.7998,288742572613.99591,278486673019.60248,306148209732.80121,351403247787.99072,392031625722.86823,435183848904.24585,466793462945.0108,535409975544.86176,622718255228.81335,707653392634.03491,860492136926.33545,940957162267.63977,937235213357.37842,934037364747.34595,921255136287.07556,1101696649686.7974,1102782556140.2146,1140701271369.0657,1481829917000.1843,1872038544670.7146,2242500636210.0122,2675160156747.4312,3258327531201.8164,3944051842725.0928,3233561761797.5112,4237899462090.603,5210540943803.2148,5443346602769.9893,5837811307818.6504,5838772254891.4316,5092917232964.0674,4910675814255.5967,5575733906672.4307,6239936314369.4697,6147945997838.1592,5501194416124.3438,
Uruguay,URY,"Importaciones de bienes, servicios e ingresos primario (balanza de pagos, US$ a precios actuales)",BM.GSR.TOTL.CD,,,,,,,,,,,,,,,,,,,1065400000,1612600000,2311500000,2317600000,1929500000,1570700000,1515700000,1443300000,1586040000,1841460000,1866630000,2110020000,2239000000,2433290000,2894120000,3307250000,4010300000,4199600000,4623600000,5126100000,5290900000,4868800000,5034927325.3000002,4622189208.5797472,2836294864.0596256,3464333168.886579,4738654445.4489689,5750023862.4922705,7046980315.39466,8176327663.2795496,12007083295.541801,9762400436.1775589,12044270059.29266,14890745822.490969,21860147433.273109,22006365839.801361,21749477508.206833,17805356984.063309,16124008789.302691,18473272937.660591,19150412854.25391,17882348101.863922,14715975613.456831,
Estados Unidos,USA,"Importaciones de bienes, servicios e ingresos primario (balanza de pagos, US$ a precios actuales)",BM.GSR.TOTL.CD,,,,,,,,,,,59580000000,65960000000,78700000000,98540000000,137590000000,133030000000,162460000000,194210000000,229852000000,281667000000,333831000000,364235000000,355844000000,377603000000,474182000000,484056000000,530151000000,594438000000,663840000000,721679000000,759300000000,734627000000,765601000000,823907000000,951148000000,1080148700000,1159471900000,1286942300000,1356859100000,1524904000000,1803634000000,1663856000000,1695649000000,1842110000000,2165211000000,2500152000000,2881464000000,3124393000000,3270161000000,2525249000000,2928711000000,3287111000000,3367114000000,3376024000000,3522183000000,3411191000000,3380611000000,3641013000000,3966873000000,3997717000000,3580520000000,
Uzbekistán,UZB,"Importaciones de bienes, servicios e ingresos primario (balanza de pagos, US$ a precios actuales)",BM.GSR.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12666248233.776661,15952676826.429892,17370923746.199932,17877086513.141579,16911444383.905886,15266441185.999582,15838738000.46261,17854790658.477039,25141162450.867672,28770891608.208458,24333371844.356831,
San Vicente y las Granadinas,VCT,"Importaciones de bienes, servicios e ingresos primario (balanza de pagos, US$ a precios actuales)",BM.GSR.TOTL.CD,,,,,,,,,,,,,,,,,,,38700000,53100000,65000000,68300000,76500000,81100000,89200000,92300000,113077777.7777777,122029629.62962922,152025925.92592567,158088888.88888848,167933333.3333337,171829629.62962931,174785185.18518531,174029629.6296294,185344444.44444409,189962962.9629629,199307407.40740752,244277777.77777761,265774074.07407433,262588888.88888851,222788888.88888851,228314074.07407421,235794444.44444463,268985459.62962925,306715063.7037034,329192383.70370328,365150755.5555557,437529370.7407403,463775848.51851869,414739264.81481439,414126889.25925934,399090339.99999958,420059161.48148131,443122505.55555528,484988524.0856657,440753744.54127783,449644524.2542147,439577021.77897757,459118002.00797141,440572308.7552411,383828045.71417886,
Venezuela,VEN,"Importaciones de bienes, servicios e ingresos primario (balanza de pagos, US$ a precios actuales)",BM.GSR.TOTL.CD,,,,,,,,,,,2845000000,3267000000,3424000000,4291000000,6012000000,7748000000,9890000000,13843000000,16183000000,15548000000,17065000000,20110000000,23729000000,12703000000,14037000000,13691000000,13377000000,14182000000,18367000000,13226000000,12883000000,16456000000,20496000000,19343000000,16682000000,20715000000,18083000000,23777000000,25840000000,22408000000,25737000000,28515000000,21512000000,18061000000,27241000000,35699000000,48808000000,67999000000,73549000000,61875000000,63996000000,80535000000,98221000000,87366000000,73494000000,55614000000,33335000000,,,,,
Islas Vírgenes Británicas,VGB,"Importaciones de bienes, servicios e ingresos primario (balanza de pagos, US$ a precios actuales)",BM.GSR.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Islas Vírgenes (EE.UU.),VIR,"Importaciones de bienes, servicios e ingresos primario (balanza de pagos, US$ a precios actuales)",BM.GSR.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viet Nam,VNM,"Importaciones de bienes, servicios e ingresos primario (balanza de pagos, US$ a precios actuales)",BM.GSR.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12858000000,14264000000,14300000000,14179000000,18107000000,18723000000,22346000000,27716000000,34590000000,40927189000,49806741800,69140100000,89182000000,76671000000,92314000000,114629000000,123392000000,144756000000,161758000000,183208000000,197091000000,239111000000,263060071000,279202753000,286146000000,
Vanuatu,VUT,"Importaciones de bienes, servicios e ingresos primario (balanza de pagos, US$ a precios actuales)",BM.GSR.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,84328144.8956597,86345998.565590501,99453508.628303602,112875598.971425,111571124.43185881,124538014.0283114,116664905.34888929,106215456.3549068,136518910.3815434,150139872.193616,141132429.31771019,138156371.51807919,155483341.0575597,164496754.50466079,165153977.87757832,160630189.68110579,162454981.45398548,182641473.50529233,178792919.47673941,172186329.81872341,163992902.24991131,191050019.34869879,224439765.24052519,258567878.40129229,270729822.73767579,313161861.1824975,492793449.38201559,345499300.29794025,427427792.28200608,466484528.6310125,479484727.22461474,450448421.19139373,445759022.2474404,517538957.9479419,509525381.96903569,518482598.78357369,498369961.93047035,495567795.93784064,406424574.17772418,
Mundo,WLD,"Importaciones de bienes, servicios e ingresos primario (balanza de pagos, US$ a precios actuales)",BM.GSR.TOTL.CD,,,,,,,,,,,,,,,,,,,,2244936356605.522,2764333846780.0137,2865517223406.7407,2733129199706.4541,2632882353253.6206,2792134483726.9736,2817508925090.9966,3094276673622.2319,3611878692176.4888,4117789109299.1431,4512809916169.2539,5225874628914.8613,5399962912500.6592,5761039415055.1191,5689261988912.165,6216024750228.5137,7404797296787.334,7821151233394.7891,8027871248857.2207,8058579181933.374,8476304138983.3643,9551097642429.8555,9175153645704.2188,9429691462381.9785,10989897373825.654,13431010251809.539,15538517388614.088,18127612080114.523,21492065583529.973,24099645602195.512,18882352191141.102,22173182326657.484,26145487588491.977,26309899015491.418,27084732214606.465,27681417705184.367,24804180459295.43,24423469380150.609,26937836797760.023,29852315764944.172,29453663471740.043,26277024299246.562,
Samoa,WSM,"Importaciones de bienes, servicios e ingresos primario (balanza de pagos, US$ a precios actuales)",BM.GSR.TOTL.CD,,,,,,,,,,,,,,,,,,42540334.817547038,55912215.498442672,78665308.399720013,74273365.515613258,65748947.195124306,60157413.185799628,59394596.011536874,60059952.57493791,60264377.617750943,57555372.671841361,72949273.751442492,86938479.261565089,88177576.783164322,96478056.671748593,114593032.48691775,135875144.02430081,130074575.86955209,101426520.83404678,119907617.20098925,127517445.21057311,144332300.31068853,128392200.86756185,142564995.06164944,,,,,219553855.99370819,300155504.0715127,328763343.37414938,344346010.6805917,376827769.21397221,319791453.84091663,419894633.96470535,463556300.96768367,423395339.1303246,471782402.57177782,455440050.87170446,394650701.75702029,432909540.63593471,437769153.02687621,462513477.6497764,495336890.64935011,409694327.3866356,
Kosovo,XKX,"Importaciones de bienes, servicios e ingresos primario (balanza de pagos, US$ a precios actuales)",BM.GSR.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1656663179.0676162,1804183174.8096242,1988274031.648607,2531200873.3856153,3235388050.8328557,3134767106.9081388,3379017018.1505222,4062558865.9925489,3592355515.4368801,3651038640.299912,3912988629.4541049,3386627121.2388358,3575388762.285253,3943881789.350471,4675634561.0562,4584239397.0772934,4332565844.9657812,
"Yemen, Rep. del",YEM,"Importaciones de bienes, servicios e ingresos primario (balanza de pagos, US$ a precios actuales)",BM.GSR.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7744995681.0238609,9331680000,11092530000,13918080000,11275525924.882999,12502502568.753891,13098512483.17898,15206520623.841681,14747290153.720402,17004717589.024271,8265381214.5391407,8636976282.0285988,,,,,
